statistics_code,statistics_label,time_code,time_label,time,1_variable_code,1_variable_label,1_variable_attribute_code,1_variable_attribute_label,2_variable_code,2_variable_label,2_variable_attribute_code,2_variable_attribute_label,value,value_unit,value_variable_code,value_variable_label,value_q
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,1328.1,h,STD008
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,194.653,EUR bn,VST020
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,8304,1000,ERW061
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,231.16,EUR bn,ETG005
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,1437.3,h,STD007
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,13569.3684,mn h,STD002
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,11028.3767,mn h,STD003
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,9441,1000,ERW063
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1496.3,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,347.06,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,9530,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,420.788,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1547.1,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,15963.2208,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,14259.9419,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2008,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,10318,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2009,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,1436.9,h,STD008,Hours worked per employee (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2009,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,5.185,EUR bn,VST020,Gross wages and salaries (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2009,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,312,1000,ERW061,Employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2009,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,6.167,EUR bn,ETG005,Compensation of employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2009,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,1903,h,STD007,Hours worked per person in empl. (dom. concept)
81000,National accounts of the Federation,JAHR,Year,2009,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,1242.6895,mn h,STD002,Hours worked by persons in empl.(domestic concept)
81000,National accounts of the Federation,JAHR,Year,2009,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,448.3097,mn h,STD003,Hours worked by employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2009,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,653,1000,ERW063,Persons in employment (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1190.1,h,STD008,Hours worked per employee (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,19.264,EUR bn,VST020,Gross wages and salaries (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,445,1000,ERW061,Employees (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,23.305,EUR bn,ETG005,Compensation of employees (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1270.9,h,STD007,Hours worked per person in empl. (dom. concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,650.6964,mn h,STD002,Hours worked by persons in empl.(domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,529.5804,mn h,STD003,Hours worked by employees (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,512,1000,ERW063,Persons in employment (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2012,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,1415.1,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2012,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,50.803,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2012,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,1046,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2012,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,61.986,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2012,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,1484,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2012,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,1767.4059,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2012,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,1480.1893,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2012,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,1191,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,1401.2,h,STD008,Hours worked per employee (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,416.179,EUR bn,VST020,Gross wages and salaries (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,7871,1000,ERW061,Employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,504.831,EUR bn,ETG005,Compensation of employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,1417.1,h,STD007,Hours worked per person in empl. (dom. concept)
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,11484.4348,mn h,STD002,Hours worked by persons in empl.(domestic concept)
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,11029.2231,mn h,STD003,Hours worked by employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2022,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,8104,1000,ERW063,Persons in employment (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,1362.9,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,359.587,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,7341,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,434.195,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,1380.5,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,10472.5667,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,10005.1394,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,7586,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1991,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1466.9,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1991,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,4.686,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1991,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,218,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1991,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,5.483,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1991,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1595.3,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,1991,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,421.1654,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1991,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,319.7855,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1991,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,264,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1438,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,6.048,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,253,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,7.084,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1565.1,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,477.3526,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,363.8118,mn h,STD003,Hours worked by employees (domestic concept),e
